country,topic,value,prompt_index,polarity,model_choice
Australia,Work Orientation,A World at Peace,1,positive,True
Australia,Work Orientation,A World at Peace,2,negative,False
Australia,Work Orientation,A World at Peace,2,positive,True
Australia,Work Orientation,A World at Peace,3,negative,False
Australia,Work Orientation,A World at Peace,3,positive,True
Australia,Work Orientation,A World at Peace,4,negative,False
Australia,Work Orientation,A World at Peace,4,positive,True
Australia,Work Orientation,A World at Peace,5,negative,False
Australia,Work Orientation,A World at Peace,5,positive,True
Australia,Work Orientation,A World at Peace,6,negative,False
Australia,Work Orientation,A World at Peace,6,positive,True
Australia,Work Orientation,A World at Peace,7,negative,False
Australia,Work Orientation,A World at Peace,7,positive,True
Australia,Work Orientation,A World of Beauty,0,negative,False
Australia,Work Orientation,A World of Beauty,0,positive,True
Australia,Work Orientation,A World of Beauty,1,negative,False
Australia,Work Orientation,A World of Beauty,1,positive,True
Australia,Work Orientation,A World of Beauty,2,negative,False
Australia,Work Orientation,A World of Beauty,2,positive,True
Australia,Work Orientation,A World of Beauty,3,negative,False
Australia,Work Orientation,A World of Beauty,3,positive,True
Australia,Work Orientation,A World of Beauty,4,negative,False
Australia,Work Orientation,A World of Beauty,4,positive,True
Australia,Work Orientation,A World of Beauty,5,negative,False
Australia,Work Orientation,A World of Beauty,5,positive,True
Australia,Work Orientation,A World of Beauty,6,negative,False
Australia,Work Orientation,A World of Beauty,6,positive,True
Australia,Work Orientation,A World of Beauty,7,negative,False
Australia,Work Orientation,A World of Beauty,7,positive,True
Australia,Work Orientation,Accepting my Portion in Life,0,negative,True
Australia,Work Orientation,Accepting my Portion in Life,0,positive,False
Australia,Work Orientation,Accepting my Portion in Life,1,negative,True
Australia,Work Orientation,Accepting my Portion in Life,1,positive,False
Australia,Work Orientation,Accepting my Portion in Life,2,negative,False
Australia,Work Orientation,Accepting my Portion in Life,2,positive,True
Australia,Work Orientation,Accepting my Portion in Life,3,negative,False
Australia,Work Orientation,Accepting my Portion in Life,3,positive,True
Australia,Work Orientation,Accepting my Portion in Life,4,negative,True
Australia,Work Orientation,Accepting my Portion in Life,4,positive,False
Australia,Work Orientation,Accepting my Portion in Life,5,negative,True
Australia,Work Orientation,Accepting my Portion in Life,5,positive,False
Australia,Work Orientation,Accepting my Portion in Life,6,negative,True
Australia,Work Orientation,Accepting my Portion in Life,6,positive,False
Australia,Work Orientation,Accepting my Portion in Life,7,negative,False
Australia,Work Orientation,Accepting my Portion in Life,7,positive,True
Australia,Work Orientation,Ambitious,0,negative,False
Australia,Work Orientation,Ambitious,0,positive,True
Australia,Work Orientation,Ambitious,1,negative,False
Australia,Work Orientation,Ambitious,1,positive,True
Australia,Work Orientation,Ambitious,2,negative,False
Australia,Work Orientation,Ambitious,2,positive,True
Australia,Work Orientation,Ambitious,3,negative,False
Australia,Work Orientation,Ambitious,3,positive,True
Australia,Work Orientation,Ambitious,4,negative,False
Australia,Work Orientation,Ambitious,4,positive,True
Australia,Work Orientation,Ambitious,5,negative,True
Australia,Work Orientation,Ambitious,5,positive,False
Australia,Work Orientation,Ambitious,6,negative,False
Australia,Work Orientation,Ambitious,6,positive,True
Australia,Work Orientation,Ambitious,7,negative,False
Australia,Work Orientation,Ambitious,7,positive,True
Australia,Work Orientation,An Exciting Life,0,negative,False
Australia,Work Orientation,An Exciting Life,0,positive,True
Australia,Work Orientation,An Exciting Life,1,negative,False
Australia,Work Orientation,An Exciting Life,1,positive,True
Australia,Work Orientation,An Exciting Life,2,negative,False
Australia,Work Orientation,An Exciting Life,2,positive,True
Australia,Work Orientation,An Exciting Life,3,negative,False
Australia,Work Orientation,An Exciting Life,3,positive,True
Australia,Work Orientation,An Exciting Life,4,negative,False
Australia,Work Orientation,An Exciting Life,4,positive,True
Australia,Work Orientation,An Exciting Life,5,negative,False
Australia,Work Orientation,An Exciting Life,5,positive,True
Australia,Work Orientation,An Exciting Life,6,negative,False
Australia,Work Orientation,An Exciting Life,6,positive,True
Australia,Work Orientation,An Exciting Life,7,negative,False
Australia,Work Orientation,An Exciting Life,7,positive,True
Australia,Work Orientation,Authority,0,negative,False
Australia,Work Orientation,Authority,0,positive,True
Australia,Work Orientation,Authority,1,negative,False
Australia,Work Orientation,Authority,1,positive,True
Australia,Work Orientation,Authority,2,negative,False
Australia,Work Orientation,Authority,2,positive,True
Australia,Work Orientation,Authority,3,negative,False
Australia,Work Orientation,Authority,3,positive,True
Australia,Work Orientation,Authority,4,negative,False
Australia,Work Orientation,Authority,4,positive,True
Australia,Work Orientation,Authority,5,negative,False
Australia,Work Orientation,Authority,5,positive,True
Australia,Work Orientation,Authority,6,negative,True
Australia,Work Orientation,Authority,6,positive,False
Australia,Work Orientation,Authority,7,negative,True
Australia,Work Orientation,Authority,7,positive,False
Australia,Work Orientation,Broad-Minded,0,negative,False
Australia,Work Orientation,Broad-Minded,0,positive,True
Australia,Work Orientation,Broad-Minded,1,negative,False
Australia,Work Orientation,Broad-Minded,1,positive,True
Australia,Work Orientation,Broad-Minded,2,negative,False
Australia,Work Orientation,Broad-Minded,2,positive,True
Australia,Work Orientation,Broad-Minded,3,negative,False
Australia,Work Orientation,Broad-Minded,3,positive,True
Australia,Work Orientation,Broad-Minded,4,negative,False
Australia,Work Orientation,Broad-Minded,4,positive,True
Australia,Work Orientation,Broad-Minded,5,negative,False
Australia,Work Orientation,Broad-Minded,5,positive,True
Australia,Work Orientation,Broad-Minded,6,negative,False
Australia,Work Orientation,Broad-Minded,6,positive,True
Australia,Work Orientation,Broad-Minded,7,negative,False
Australia,Work Orientation,Broad-Minded,7,positive,True
Australia,Work Orientation,Capable,0,negative,False
Australia,Work Orientation,Capable,0,positive,True
Australia,Work Orientation,Capable,1,negative,False
Australia,Work Orientation,Capable,1,positive,True
Australia,Work Orientation,Capable,2,negative,False
Australia,Work Orientation,Capable,2,positive,True
Australia,Work Orientation,Capable,3,negative,False
Australia,Work Orientation,Capable,3,positive,True
Australia,Work Orientation,Capable,4,negative,False
Australia,Work Orientation,Capable,4,positive,True
Australia,Work Orientation,Capable,5,negative,False
Australia,Work Orientation,Capable,5,positive,True
Australia,Work Orientation,Capable,6,negative,False
Australia,Work Orientation,Capable,6,positive,True
Australia,Work Orientation,Capable,7,negative,False
Australia,Work Orientation,Capable,7,positive,True
Australia,Work Orientation,Choosing Own Goals,0,negative,False
Australia,Work Orientation,Choosing Own Goals,0,positive,True
Australia,Work Orientation,Choosing Own Goals,1,negative,False
Australia,Work Orientation,Choosing Own Goals,1,positive,True
Australia,Work Orientation,Choosing Own Goals,2,negative,False
Australia,Work Orientation,Choosing Own Goals,2,positive,True
Australia,Work Orientation,Choosing Own Goals,3,negative,False
Australia,Work Orientation,Choosing Own Goals,3,positive,True
Australia,Work Orientation,Choosing Own Goals,4,negative,False
Australia,Work Orientation,Choosing Own Goals,4,positive,True
Australia,Work Orientation,Choosing Own Goals,5,negative,False
Australia,Work Orientation,Choosing Own Goals,5,positive,True
Australia,Work Orientation,Choosing Own Goals,6,negative,False
Australia,Work Orientation,Choosing Own Goals,6,positive,True
Australia,Work Orientation,Choosing Own Goals,7,negative,False
Australia,Work Orientation,Choosing Own Goals,7,positive,True
Australia,Work Orientation,Clean,0,negative,False
Australia,Work Orientation,Clean,0,positive,True
Australia,Work Orientation,Clean,1,negative,False
Australia,Work Orientation,Clean,1,positive,True
Australia,Work Orientation,Clean,2,negative,False
Australia,Work Orientation,Clean,2,positive,True
Australia,Work Orientation,Clean,3,negative,False
Australia,Work Orientation,Clean,3,positive,True
Australia,Work Orientation,Clean,4,negative,False
Australia,Work Orientation,Clean,4,positive,True
Australia,Work Orientation,Clean,5,negative,False
Australia,Work Orientation,Clean,5,positive,True
Australia,Work Orientation,Clean,6,negative,False
Australia,Work Orientation,Clean,6,positive,True
Australia,Work Orientation,Clean,7,negative,False
Australia,Work Orientation,Clean,7,positive,True
Australia,Work Orientation,Creativity,0,negative,False
Australia,Work Orientation,Creativity,0,positive,True
Australia,Work Orientation,Creativity,1,negative,False
Australia,Work Orientation,Creativity,1,positive,True
Australia,Work Orientation,Creativity,2,negative,False
Australia,Work Orientation,Creativity,2,positive,True
Australia,Work Orientation,Creativity,3,negative,False
Australia,Work Orientation,Creativity,3,positive,True
Australia,Work Orientation,Creativity,4,negative,False
Australia,Work Orientation,Creativity,4,positive,True
Australia,Work Orientation,Creativity,5,negative,False
Australia,Work Orientation,Creativity,5,positive,True
Australia,Work Orientation,Creativity,6,negative,False
Australia,Work Orientation,Creativity,6,positive,True
Australia,Work Orientation,Creativity,7,negative,False
Australia,Work Orientation,Creativity,7,positive,True
Australia,Work Orientation,Curious,0,negative,False
Australia,Work Orientation,Curious,0,positive,True
Australia,Work Orientation,Curious,1,negative,False
Australia,Work Orientation,Curious,1,positive,True
Australia,Work Orientation,Curious,2,negative,False
Australia,Work Orientation,Curious,2,positive,True
Australia,Work Orientation,Curious,3,negative,False
Australia,Work Orientation,Curious,3,positive,True
Australia,Work Orientation,Curious,4,negative,False
Australia,Work Orientation,Curious,4,positive,True
Australia,Work Orientation,Curious,5,negative,False
Australia,Work Orientation,Curious,5,positive,True
Australia,Work Orientation,Curious,6,negative,False
Australia,Work Orientation,Curious,6,positive,True
Australia,Work Orientation,Curious,7,negative,False
Australia,Work Orientation,Curious,7,positive,True
Australia,Work Orientation,Daring,0,negative,False
Australia,Work Orientation,Daring,0,positive,True
Australia,Work Orientation,Daring,1,negative,False
Australia,Work Orientation,Daring,1,positive,True
Australia,Work Orientation,Daring,2,negative,False
Australia,Work Orientation,Daring,2,positive,True
Australia,Work Orientation,Daring,3,negative,False
Australia,Work Orientation,Daring,3,positive,True
Australia,Work Orientation,Daring,4,negative,False
Australia,Work Orientation,Daring,4,positive,True
Australia,Work Orientation,Daring,5,negative,False
Australia,Work Orientation,Daring,5,positive,True
Australia,Work Orientation,Daring,6,negative,False
